timestamp,base_x,base_y,base_theta,lift_pos,arm_pos,wrist_yaw_pos
1737757495.1329782,1.5196950804060676e-05,-4.3192888155019205e-10,9.506234150754997e-05,0.5894784381291965,0.14868267559183213,0.0006391586616190172
1737757495.166437,1.5196950804060676e-05,-4.3192888155019205e-10,9.506234150754997e-05,0.5894750867830438,0.1486850697126777,0.0006391586616190172
1737757495.1997042,1.7542788842426905e-05,-2.6056245355787766e-10,5.104018335982816e-05,0.5894750867830438,0.1486850697126777,0.0006391586616190172
1737757495.2340972,1.0556271199279056e-05,-6.695302645631784e-10,6.60332372218995e-05,0.5894750867830438,0.1486850697126777,0.0006391586616190172
1737757495.2659705,1.5196950794430053e-05,-2.9573379856095983e-10,9.506234150754999e-05,0.5894784381291965,0.14869106155610545,0.0006391586616190172
1737757495.2998815,1.7542788830197454e-05,-8.994441302867529e-11,8.038828879164272e-05,0.5894750867830438,0.1486874638335233,0.0006391586616190172
1737757495.3330095,1.167819372575044e-05,-3.6776007239502917e-10,1.4355051569712754e-05,0.5894784381291965,0.14868028147098653,0.0006391586616190172
1737757495.3678727,1.167819372575044e-05,-3.6776007239502917e-10,1.4355051569712754e-05,0.5894684205184139,0.14868028147098653,0.0006391586616190172
1737757495.3996944,8.26142962156139e-06,-5.296178981484267e-10,8.038828879164272e-05,0.5894684205184139,0.14868028147098653,0.0006391586616190172
1737757495.4341626,1.7542788812308396e-05,2.1649468646350629e-10,8.038828879164272e-05,0.5894717718645667,0.1486874638335233,0.0006391586616190172
1737757495.466509,8.26142962156139e-06,-5.296178981484267e-10,8.038828879164272e-05,0.5894684205184139,0.1486850697126777,0.0006391586616190172
1737757495.4997838,1.0556271178296788e-05,-3.286682315195577e-10,9.474334036138594e-05,0.5894784381291965,0.1486874638335233,0.0006391586616190172
1737757495.5329263,1.7593785299198796e-05,8.21622075930506e-11,2.2011079074177697e-05,0.5894750867830438,0.14869345567695105,0.0006391586616190172
1737757495.567158,1.7593785299198796e-05,8.21622075930506e-11,2.2011079074177697e-05,0.5894750867830438,0.14868267559183213,0.0006391586616190172
1737757495.5997138,9.332355665736593e-06,-1.2867018561735222e-10,2.9029104285620032e-05,0.5894750867830438,0.14868267559183213,0.0006391586616190172
1737757495.633853,1.1678193709978551e-05,-7.778408472880471e-11,1.4355051569712761e-05,0.5894784381291965,0.1486850697126777,0.0006391586616190172
1737757495.6668258,1.290210920889859e-05,-2.040577776196706e-12,0.00010941739307729321,0.5894834287207501,0.1486850697126777,0.0006391586616190172
1737757495.7002203,9.332355688385539e-06,-4.324901548002913e-10,0.00013174747329766542,0.5894750867830438,0.14868028147098653,0.0006391586616190172
1737757495.733487,8.261429630698775e-06,-5.460810137414285e-10,8.038828879164273e-05,0.5894750867830438,0.14869106155610545,0.0006391586616190172
1737757495.7675414,8.261429630698775e-06,-5.460810137414285e-10,8.038828879164273e-05,0.5894684205184139,0.14869106155610545,0.0006391586616190172
1737757495.8002048,1.5196950779871041e-05,6.233974447766855e-11,9.506234150755e-05,0.5894684205184139,0.14869106155610545,0.0006391586616190172
1737757495.8341234,1.9888626854173048e-05,4.3949555106337357e-10,6.571423607573546e-05,0.5894717718645667,0.1486874638335233,0.0006391586616190172
1737757495.8666384,1.7542788813376365e-05,3.0255206673324153e-10,5.104018335982819e-05,0.5894651055999367,0.14868267559183213,0.0006391586616190172
1737757495.90004,1.5196950772579683e-05,1.656085824031095e-10,6.571423607573546e-05,0.5894651055999367,0.1486850697126777,0.0006391586616190172
1737757495.9336224,1.5247947251772707e-05,1.6821958626414557e-10,3.668513179008497e-05,0.5894784381291965,0.1486874638335233,0.0006391586616190172
1737757495.967564,1.5247947251772707e-05,1.6821958626414557e-10,3.668513179008497e-05,0.5894784381291965,0.14868267559183213,0.0006391586616190172
1737757495.9999747,1.6369869790608758e-05,2.623458585787608e-10,0.0001311094710053373,0.5894784381291965,0.14868267559183213,0.0006391586616190172
1737757496.0336745,7.037514180231969e-06,-1.0311747011826355e-09,0.00014610252486740863,0.5894750867830438,0.14868267559183213,0.0006391586616190172
1737757496.0665739,1.7542788847701088e-05,4.344441473236316e-12,5.1040183359828175e-05,0.5894750867830438,0.14868267559183213,0.0006391586616190172
1737757496.1000588,1.1678193739072158e-05,-1.8741386220710865e-10,1.4355051569712754e-05,0.5894717718645667,0.14868267559183213,0.0006391586616190172
1737757496.1332505,1.2800116277420709e-05,-9.328758772408907e-11,0.0001534395512257095,0.5894717718645667,0.1486874638335233,0.0006391586616190172
1737757496.1668737,1.2800116277420709e-05,-9.328758772408907e-11,0.0001534395512257095,0.5894717718645667,0.1486874638335233,0.0006391586616190172
1737757496.2000008,1.29021092350549e-05,-7.988280913487356e-11,0.00010941739307729321,0.5894717718645667,0.14869106155610545,0.0006391586616190172
1737757496.2342346,1.9888626862896488e-05,5.318972762236029e-10,6.571423607573546e-05,0.5894651055999367,0.14869583671516906,0.0006391586616190172
1737757496.267348,2.1010549402087508e-05,6.26023548971899e-10,0.00010208036671968682,0.5894651055999367,0.14867669683103193,0.0006391586616190172
1737757496.3021958,1.5196950790036964e-05,1.3827830547263886e-10,6.571423607573546e-05,0.5894717718645667,0.14869106155610545,0.0006391586616190172
1737757496.3338296,1.5196950790036964e-05,1.3827830547263886e-10,6.571423607573546e-05,0.5894717718645667,0.14869106155610545,0.0006391586616190172
1737757496.3674831,1.9888626869536626e-05,4.4658821539555846e-10,6.571423607573546e-05,0.5894684205184139,0.1486874638335233,0.0006391586616190172
1737757496.4009423,1.9888626869536626e-05,4.4658821539555846e-10,6.571423607573546e-05,0.5894651055999367,0.14868267559183213,0.0006391586616190172
1737757496.4340675,2.3356387454375246e-05,5.859718821277227e-10,1.4674052715876825e-05,0.5894651055999367,0.14869106155610545,0.0006391586616190172
1737757496.467586,1.2851112745671312e-05,8.664385875434277e-11,8.038828879164273e-05,0.5894750867830438,0.1486874638335233,0.0006391586616190172
1737757496.5013468,1.2902109224701526e-05,9.148356941782176e-11,0.00010941739307729322,0.5894717718645667,0.14868028147098653,0.0006391586616190172
1737757496.533716,1.2902109224701526e-05,9.148356941782176e-11,0.00010941739307729322,0.5894600785807076,0.1486874638335233,0.0006391586616190172
1737757496.56766,2.5702225458911935e-05,1.2572519136888616e-09,7.273226128787229e-05,0.5894600785807076,0.1486874638335233,0.0006391586616190172
1737757496.6015627,4.691676059104667e-06,-1.1673795263789088e-10,5.805820857127053e-05,0.5894684205184139,0.14868267559183213,0.0006391586616190172
1737757496.6360905,1.2902109186324152e-05,5.707856409742362e-10,0.00010941739307729322,0.5894717718645667,0.14869106155610545,0.0006391586616190172
1737757496.6685011,1.8664711303033424e-05,1.2224546930283964e-09,0.0001167544194355941,0.5894600785807076,0.14869345567695105,0.0006391586616190172
1737757496.7032933,2.3356387360685748e-05,1.770228609808481e-09,0.0001167544194355941,0.5894684205184139,0.1486850697126777,0.0006391586616190172
1737757496.7341433,2.3356387360685748e-05,1.770228609808481e-09,0.0001167544194355941,0.5894684205184139,0.1486850697126777,0.0006391586616190172
1737757496.7693741,1.2902109156281844e-05,8.914753935052033e-10,5.135918450599225e-05,0.5894684205184139,0.1486850697126777,0.0006391586616190172
1737757496.8014672,1.63698697289468e-05,1.2078541986038083e-09,0.00013110947100533732,0.5894600785807076,0.14868267559183213,0.0006391586616190172
1737757496.833897,6.986517621898784e-06,4.346034643276653e-11,0.00011707342058175816,0.5894651055999367,0.14868028147098653,0.0006391586616190172
1737757496.8671515,1.5196950732455458e-05,9.143236168185354e-10,9.506234150755001e-05,0.5894600785807076,0.1486874638335233,0.0006391586616190172
1737757496.9011228,1.9888626806757465e-05,1.2914794234042404e-09,6.571423607573547e-05,0.5894684205184139,0.1486874638335233,0.0006391586616190172
1737757496.934092,1.9888626806757465e-05,1.2914794234042404e-09,6.571423607573547e-05,0.5894567636622303,0.1486874638335233,0.0006391586616190172
1737757496.9676945,2.1010549344306437e-05,1.4020688464400077e-09,0.00013142847215150138,0.5894567636622303,0.1486874638335233,0.0006391586616190172
1737757497.0012174,6.986517662941542e-06,-3.4043035057607085e-10,0.00011707342058175816,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757497.034265,1.8715707785422576e-05,1.2011192040972674e-09,0.0001457835237212446,0.5894717718645667,0.14868028147098653,0.0006391586616190172
1737757497.0674279,1.5196950738759472e-05,8.290145861455933e-10,6.571423607573547e-05,0.5894600785807076,0.14869106155610545,0.0006391586616190172
1737757497.1009886,1.2800116229840967e-05,5.663769037100863e-10,0.00015343955122570953,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757497.134034,1.2800116229840967e-05,5.663769037100863e-10,0.00015343955122570953,0.5894600785807076,0.1486874638335233,0.0006391586616190172
1737757497.1679375,1.866471128808698e-05,1.3586660130293637e-09,0.00011675441943559411,0.5894600785807076,0.1486874638335233,0.0006391586616190172
1737757497.201379,1.6369869740176803e-05,1.0742618183900987e-09,0.00013110947100533732,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757497.2349837,1.6369869740176803e-05,1.0742618183900987e-09,0.00013110947100533732,0.5894567636622303,0.14868267559183213,0.0006391586616190172
1737757497.2683606,1.9888626789677272e-05,1.4205492199215186e-09,6.571423607573547e-05,0.5894534123160776,0.1486850697126777,0.0006391586616190172
1737757497.3026254,2.1010549328868293e-05,1.5146754926698147e-09,0.00010208036671968684,0.5894567636622303,0.14869345567695105,0.0006391586616190172
1737757497.3343098,2.1010549328868293e-05,1.5146754926698147e-09,0.00010208036671968684,0.5894567636622303,0.14869345567695105,0.0006391586616190172
1737757497.3679857,1.285111268534056e-05,7.702548043830859e-10,8.038828879164276e-05,0.5894567636622303,0.14867430271018633,0.0006391586616190172
1737757497.4019005,1.5196950721107963e-05,9.760441899153705e-10,9.506234150755003e-05,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757497.4348483,1.6369869736007537e-05,1.1086847967467506e-09,0.00013110947100533735,0.5894567636622303,0.1486874638335233,0.0006391586616190172
1737757497.4679785,1.5196950719433367e-05,9.932556582770147e-10,6.57142360757355e-05,0.5894600785807076,0.1486874638335233,0.0006391586616190172
1737757497.501539,4.691676034825481e-06,1.0854023235751242e-10,0.00010271836901201497,0.5894651055999367,0.14868267559183213,0.0006391586616190172
1737757497.5343902,4.691676034825481e-06,1.0854023235751242e-10,0.00010271836901201497,0.5894651055999367,0.14868267559183213,0.0006391586616190172
1737757497.5680053,2.1061545725379973e-05,2.262618203907607e-09,0.0001604575764371519,0.5894567636622303,0.14868028147098653,0.0006391586616190172
1737757497.6011975,2.1010549246564934e-05,2.2559239485145377e-09,0.00010208036671968686,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757497.6344426,2.1010549246564934e-05,2.2559239485145377e-09,0.00010208036671968686,0.5894684205184139,0.1486874638335233,0.0006391586616190172
1737757497.6684604,7.037514044799207e-06,5.219897847297261e-10,0.00014610252486740865,0.5894651055999367,0.1486850697126777,0.0006391586616190172
1737757497.7023916,1.636986965517599e-05,1.8155102976535886e-09,0.00013110947100533732,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757497.7347677,1.636986965517599e-05,1.8155102976535886e-09,0.00013110947100533732,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757497.768146,1.7542788670843933e-05,1.9395451703041466e-09,8.038828879164274e-05,0.5894651055999367,0.1486874638335233,0.0006391586616190172
1737757497.802208,8.261429480096927e-06,1.1934325856922132e-09,8.038828879164274e-05,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757497.8348567,2.3356387259498996e-05,2.6813630205069217e-09,0.00011675441943559411,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757497.86848,1.871570768927679e-05,2.0721858118299963e-09,0.0001457835237212446,0.5894567636622303,0.1486874638335233,0.0006391586616190172
1737757497.9014614,1.871570768927679e-05,2.0721858118299963e-09,0.0001457835237212446,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757497.935084,1.5196950647890038e-05,1.6484467679767079e-09,9.506234150755001e-05,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757497.9690056,1.2902109094350459e-05,1.4138224480042538e-09,0.00010941739307729323,0.5894600785807076,0.14867669683103193,0.0006391586616190172
1737757498.0036705,2.3356387270679485e-05,2.596054038406237e-09,0.00011675441943559411,0.589445106806047,0.1486874638335233,0.0006391586616190172
1737757498.0349045,2.1010549239927997e-05,2.339378551985405e-09,0.00010208036671968684,0.5894600785807076,0.14868267559183213,0.0006391586616190172
1737757498.0697434,1.6369869661266325e-05,1.7982988986808834e-09,0.00013110947100533732,0.5894534123160776,0.1486850697126777,0.0006391586616190172
1737757498.1021404,1.6369869661266325e-05,1.7982988986808834e-09,0.00013110947100533732,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757498.135138,1.2902109098395702e-05,1.381254111088026e-09,0.00010941739307729323,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757498.1687088,2.570222533260611e-05,2.547022481813599e-09,7.27322612878723e-05,0.5894651055999367,0.14868267559183213,0.0006391586616190172
1737757498.2029905,1.2851112603024808e-05,1.5631378413871744e-09,8.038828879164276e-05,0.5894651055999367,0.1486850697126777,0.0006391586616190172
1737757498.2350993,1.5145954150127994e-05,1.8482740789249608e-09,0.00016811360394161683,0.5894500609699249,0.14868267559183213,0.0006391586616190172
1737757498.270796,1.988862668453393e-05,2.402758519925996e-09,6.57142360757355e-05,0.5894567636622303,0.1486874638335233,0.0006391586616190172
1737757498.3017974,1.988862668453393e-05,2.402758519925996e-09,6.57142360757355e-05,0.5894500609699249,0.1486850697126777,0.0006391586616190172
1737757498.3352625,2.3407383724542573e-05,2.8264975637792844e-09,0.00017513162915305916,0.5894500609699249,0.1486850697126777,0.0006391586616190172
1737757498.3689728,1.5196950644753199e-05,1.7172927940789506e-09,9.506234150755004e-05,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757498.4038458,1.5196950644753199e-05,1.7172927940789506e-09,9.506234150755004e-05,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757498.4351068,1.75427886805206e-05,1.923082193489023e-09,8.038828879164277e-05,0.5894567636622303,0.14868028147098653,0.0006391586616190172
1737757498.4692175,2.5702225344998926e-05,2.3707757701441068e-09,2.9348105431784137e-05,0.5894651055999367,0.1486874638335233,0.0006391586616190172
1737757498.5028162,2.5702225344998926e-05,2.3707757701441068e-09,2.9348105431784137e-05,0.5894651055999367,0.1486874638335233,0.0006391586616190172
1737757498.5352683,2.1010549272565593e-05,1.9936199635584018e-09,0.0001314284721515014,0.5894651055999367,0.1486874638335233,0.0006391586616190172
1737757498.568623,1.871570772907585e-05,1.6755411502700213e-09,0.00014578352372124462,0.5894534123160776,0.1486850697126777,0.0006391586616190172
1737757498.602409,1.5196950687689098e-05,1.2518021064167328e-09,9.506234150755004e-05,0.5894534123160776,0.1486874638335233,0.0006391586616190172
1737757498.6360233,1.2902109134149518e-05,1.0171777864442788e-09,0.00010941739307729326,0.5894600785807076,0.14868267559183213,0.0006391586616190172
1737757498.668776,2.1061545736625897e-05,2.1181916498580478e-09,0.0001604575764371519,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757498.7020922,2.1061545736625897e-05,2.1181916498580478e-09,0.0001604575764371519,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757498.7355988,2.5702225297409366e-05,2.7954664694185283e-09,0.0001314284721515014,0.5894534123160776,0.1486874638335233,0.0006391586616190172
1737757498.7688303,2.5702225297409366e-05,2.7954664694185283e-09,0.0001314284721515014,0.5894500609699249,0.1486850697126777,0.0006391586616190172
1737757498.8061142,1.749179224273285e-05,1.505541219470885e-09,0.0001827876566575241,0.5894567636622303,0.14868267559183213,0.0006391586616190172
1737757498.835906,1.2902109161641358e-05,8.349769348159342e-10,0.00010941739307729326,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757498.8710353,1.871570774682401e-05,1.5767947780798153e-09,0.00014578352372124462,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757498.9028718,1.871570774682401e-05,1.5767947780798153e-09,0.00014578352372124462,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757498.936481,2.1010549294571265e-05,1.8611989588412925e-09,0.00010208036671968687,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757498.9691312,1.7491792263941676e-05,1.3600082726661356e-09,0.0001827876566575241,0.5894651055999367,0.1486850697126777,0.0006391586616190172
1737757499.0034065,1.63698697347943e-05,1.183924142750259e-09,0.00013110947100533735,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757499.0360677,1.63698697347943e-05,1.183924142750259e-09,0.00013110947100533735,0.5894600785807076,0.14868267559183213,0.0006391586616190172
1737757499.0702045,2.9220982310052407e-05,3.3853662095850723e-09,0.00021149775979701052,0.5894684205184139,0.14868267559183213,0.0006391586616190172
1737757499.1023474,1.5145954295690563e-05,7.13845871302965e-10,0.0001681136039416168,0.5894684205184139,0.14868267559183213,0.0006391586616190172
1737757499.1363313,2.340738381017559e-05,2.1316941545279633e-09,0.00017513162915305913,0.5894500609699249,0.1486874638335233,0.0006391586616190172
1737757499.1690288,1.8715707781111565e-05,1.3788791775048992e-09,0.0001457835237212446,0.5894500609699249,0.14869106155610545,0.0006391586616190172
1737757499.204488,1.2902109195928917e-05,6.370613481188059e-10,0.00010941739307729323,0.5894500609699249,0.14869106155610545,0.0006391586616190172
1737757499.2357488,1.2902109195928917e-05,6.370613481188059e-10,0.00010941739307729323,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757499.269221,1.2800116238294725e-05,6.236565695295904e-10,0.00015343955122570953,0.5894600785807076,0.1486850697126777,0.0006391586616190172
1737757499.3023977,1.8715707763428566e-05,1.508697389240865e-09,0.0001457835237212446,0.5894417554598942,0.14868267559183213,0.0006391586616190172
1737757499.336094,2.101054931117582e-05,1.7931015700023423e-09,0.00010208036671968684,0.5894500609699249,0.14868028147098653,0.0006391586616190172
1737757499.3693027,2.5702225359611457e-05,2.4097213807694473e-09,0.00016077657758331593,0.5894500609699249,0.1486850697126777,0.0006391586616190172
1737757499.4041216,1.5196950724991641e-05,1.0658923188522351e-09,9.506234150755001e-05,0.589445106806047,0.14868267559183213,0.0006391586616190172
1737757499.4360058,7.03751410755085e-06,8.200759515908373e-11,0.00014610252486740865,0.5894500609699249,0.1486874638335233,0.0006391586616190172
1737757499.470199,7.03751410755085e-06,8.200759515908373e-11,0.00014610252486740865,0.5894500609699249,0.1486874638335233,0.0006391586616190172
1737757499.503049,1.519695072499164e-05,1.0658923188522351e-09,9.506234150755003e-05,0.5894567636622303,0.1486874638335233,0.0006391586616190172
1737757499.536396,1.519695072499164e-05,1.0658923188522351e-09,0.00019714270822726728,0.5894534123160776,0.1486874638335233,0.0006391586616190172
1737757499.5694866,1.7491792249118487e-05,1.5018322974125198e-09,0.00018278765665752408,0.589445106806047,0.1486850697126777,0.0006391586616190172
1737757499.6034157,1.5145954240430493e-05,1.0902535541035263e-09,0.0001681136039416168,0.5894534123160776,0.1486874638335233,0.0006391586616190172
1737757499.6361892,1.8715707742929268e-05,1.6505212474537956e-09,0.0001457835237212446,0.5894600785807076,0.14868267559183213,0.0006391586616190172
1737757499.669787,1.8715707742929268e-05,1.6505212474537956e-09,0.0001457835237212446,0.5894600785807076,0.14868267559183213,0.0006391586616190172
1737757499.702967,2.3407383771993295e-05,2.4033362244768597e-09,0.00017513162915305913,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757499.736745,2.1061545760222995e-05,2.0097172814814712e-09,0.00016045757643715186,0.5894500609699249,0.1486850697126777,0.0006391586616190172
1737757499.7699623,1.8664711259360704e-05,1.6775016445369495e-09,0.00011675441943559411,0.5894534123160776,0.14868028147098653,0.0006391586616190172
1737757499.8042252,1.754278873172204e-05,1.4931859377426138e-09,0.00021181676094317455,0.5894500609699249,0.1486850697126777,0.0006391586616190172
1737757499.8363547,1.754278873172204e-05,1.4931859377426138e-09,0.00021181676094317455,0.5894417554598942,0.1486850697126777,0.0006391586616190172
1737757499.8715456,1.87157077352231e-05,1.7029040226546055e-09,0.0001457835237212446,0.5894417554598942,0.14868267559183213,0.0006391586616190172
1737757499.903279,2.570222532323505e-05,2.6712772549508657e-09,0.00013142847215150138,0.589445106806047,0.1486874638335233,0.0006391586616190172
1737757499.9367967,1.636986970364289e-05,1.4462280262250715e-09,0.00013110947100533732,0.589445106806047,0.14868267559183213,0.0006391586616190172
1737757499.969659,1.636986970364289e-05,1.4462280262250715e-09,0.00013110947100533732,0.5894417554598942,0.14869345567695105,0.0006391586616190172
1737757500.003854,2.3458380797986193e-06,-7.033762461361448e-10,0.0001754506302992232,0.5894417554598942,0.1486874638335233,0.0006391586616190172
1737757500.0365288,2.3458380797986193e-06,-7.033762461361448e-10,0.0001754506302992232,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757500.07044,2.1061545695020265e-05,2.440003532555579e-09,0.00016045757643715186,0.5894567636622303,0.1486850697126777,0.0006391586616190172
1737757500.1032681,1.871570767772654e-05,2.080807526283479e-09,0.0001457835237212446,0.589445106806047,0.14868267559183213,0.0006391586616190172
1737757500.1369143,9.332355588775152e-06,7.787219757915409e-10,0.00013174747329766542,0.5894500609699249,0.14868267559183213,0.0006391586616190172
1737757500.1704156,1.871570767772656e-05,2.0808074152611766e-09,0.0001457835237212446,0.5894500609699249,0.14868028147098653,0.0006391586616190172
1737757500.203549,2.335638723867297e-05,2.7580799866200323e-09,0.00014610252486740865,0.5894534123160776,0.14868267559183213,0.0006391586616190172
1737757500.236898,2.335638723867297e-05,2.7580799866200323e-09,0.00014610252486740865,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757500.2707262,1.8664711189732207e-05,2.1414601758529273e-09,0.00011675441943559411,0.5894534123160776,0.14869106155610545,0.0006391586616190172
1737757500.303218,1.0505274595553617e-05,9.805803113938083e-10,0.00016779460279545274,0.589445106806047,0.1486850697126777,0.0006391586616190172
1737757500.3390012,1.0505274595553617e-05,9.805803113938083e-10,0.00016779460279545274,0.589445106806047,0.1486874638335233,0.0006391586616190172
1737757500.370238,1.754278860266267e-05,2.316340480534862e-09,0.00021181676094317455,0.589445106806047,0.14868028147098653,0.0006391586616190172
1737757500.4040828,1.636986959787073e-05,2.115228131538416e-09,0.00013110947100533732,0.589445106806047,0.14868267559183213,0.0006391586616190172
1737757500.436652,1.636986959787073e-05,2.115228131538416e-09,0.00013110947100533732,0.589445106806047,0.14868267559183213,0.0006391586616190172
1737757500.4707792,2.3356387199340432e-05,2.981080771125022e-09,0.0001167544194355941,0.5894534123160776,0.14867669683103193,0.0006391586616190172
1737757500.5032945,1.5196950567614844e-05,2.1169280772781462e-09,9.506234150755e-05,0.589445106806047,0.14868267559183213,0.0006391586616190172
